prestg10,educ,race,mawrkgrw,unrelat,colath,popular,divlaw,letdie1,helpfulv
,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
28.0,13.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
45.0,12.0,white,,,not allowed,,more difficult,yes,
,6.0,white,,,"yes, allowed to teach",,more difficult,yes,
,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
61.0,19.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
50.0,13.0,white,,0.0,"yes, allowed to teach",,easier,yes,
47.0,14.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
47.0,13.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
,10.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
33.0,12.0,white,,0.0,,,stay as is,yes,
25.0,10.0,white,,0.0,not allowed,,more difficult,yes,
63.0,16.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
,12.0,white,,0.0,,,more difficult,yes,
64.0,15.0,white,,0.0,"yes, allowed to teach",,,yes,
70.0,15.0,white,,0.0,not allowed,,easier,yes,
47.0,13.0,white,,,not allowed,,stay as is,yes,
39.0,11.0,white,,0.0,not allowed,,stay as is,yes,
,9.0,white,,,not allowed,,more difficult,yes,
39.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
31.0,8.0,white,,,"yes, allowed to teach",,easier,yes,
45.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
35.0,13.0,white,,0.0,not allowed,,more difficult,yes,
47.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
32.0,13.0,white,,1.0,"yes, allowed to teach",,stay as is,yes,
35.0,13.0,white,,0.0,not allowed,,easier,yes,
49.0,16.0,white,,,"yes, allowed to teach",,more difficult,no,
35.0,8.0,white,,0.0,not allowed,,more difficult,no,
25.0,6.0,black,,0.0,"yes, allowed to teach",,more difficult,yes,
47.0,14.0,black,,0.0,not allowed,,stay as is,no,
,13.0,black,,0.0,"yes, allowed to teach",,easier,no,
35.0,12.0,black,,0.0,not allowed,,stay as is,yes,
61.0,16.0,black,,0.0,"yes, allowed to teach",,easier,yes,
25.0,12.0,black,,0.0,not allowed,,stay as is,yes,
61.0,17.0,black,,0.0,"yes, allowed to teach",,more difficult,no,
,12.0,black,,0.0,not allowed,,easier,yes,
25.0,10.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
,9.0,white,,1.0,"yes, allowed to teach",,more difficult,yes,
,12.0,white,,,"yes, allowed to teach",,more difficult,yes,
,10.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
,14.0,white,,0.0,"yes, allowed to teach",,easier,no,
,12.0,white,,,"yes, allowed to teach",,more difficult,no,
,13.0,white,,,,,,,
,13.0,white,,1.0,"yes, allowed to teach",,stay as is,yes,
64.0,18.0,white,,1.0,not allowed,,more difficult,yes,
80.0,20.0,white,,,"yes, allowed to teach",,stay as is,no,
69.0,20.0,white,,,"yes, allowed to teach",,stay as is,no,
,18.0,white,,0.0,"yes, allowed to teach",,,yes,
,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
39.0,12.0,white,,0.0,not allowed,,more difficult,yes,
39.0,12.0,white,,0.0,not allowed,,more difficult,yes,
,12.0,white,,0.0,not allowed,,more difficult,yes,
,12.0,white,,0.0,"yes, allowed to teach",,easier,yes,
31.0,11.0,black,,0.0,"yes, allowed to teach",,easier,yes,
25.0,10.0,black,,0.0,not allowed,,easier,no,
44.0,12.0,black,,0.0,not allowed,,easier,yes,
32.0,12.0,black,,,not allowed,,easier,yes,
,11.0,black,,0.0,"yes, allowed to teach",,more difficult,yes,
47.0,14.0,white,,0.0,not allowed,,easier,yes,
31.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
25.0,14.0,black,,0.0,not allowed,,easier,yes,
37.0,15.0,white,,,"yes, allowed to teach",,easier,yes,
38.0,7.0,white,,,not allowed,,,yes,
29.0,12.0,white,,0.0,not allowed,,more difficult,no,
45.0,12.0,white,,0.0,not allowed,,easier,yes,
35.0,12.0,white,,,,,stay as is,no,
25.0,9.0,white,,,not allowed,,more difficult,no,
32.0,12.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
31.0,12.0,white,,0.0,"yes, allowed to teach",,easier,yes,
28.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
42.0,12.0,white,,0.0,not allowed,,more difficult,no,
25.0,10.0,white,,0.0,not allowed,,more difficult,no,
42.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
46.0,12.0,white,,0.0,"yes, allowed to teach",,easier,yes,
50.0,12.0,white,,,,,more difficult,yes,
43.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
37.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
45.0,12.0,white,,,not allowed,,more difficult,no,
,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
25.0,12.0,white,,2.0,not allowed,,stay as is,yes,
54.0,18.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
69.0,14.0,other,,0.0,not allowed,,,no,
,14.0,black,,,not allowed,,more difficult,no,
59.0,19.0,black,,0.0,"yes, allowed to teach",,stay as is,yes,
61.0,16.0,black,,0.0,not allowed,,more difficult,no,
53.0,12.0,black,,0.0,"yes, allowed to teach",,easier,yes,
38.0,12.0,white,,1.0,not allowed,,stay as is,yes,
61.0,20.0,white,,,"yes, allowed to teach",,more difficult,yes,
39.0,12.0,white,,1.0,"yes, allowed to teach",,stay as is,yes,
27.0,13.0,white,,,"yes, allowed to teach",,,yes,
48.0,5.0,black,,0.0,not allowed,,easier,no,
25.0,7.0,black,,,not allowed,,stay as is,yes,
42.0,12.0,white,,0.0,not allowed,,stay as is,no,
28.0,12.0,white,,0.0,"yes, allowed to teach",,easier,yes,
64.0,14.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
50.0,9.0,white,,,"yes, allowed to teach",,stay as is,no,
38.0,10.0,white,,,,,stay as is,yes,
55.0,15.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
,12.0,white,,0.0,"yes, allowed to teach",,stay as is,no,
60.0,16.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
,9.0,white,,0.0,not allowed,,easier,no,
47.0,16.0,white,,,"yes, allowed to teach",,stay as is,no,
61.0,16.0,white,,1.0,"yes, allowed to teach",,more difficult,yes,
36.0,11.0,white,,,not allowed,,more difficult,yes,
40.0,12.0,white,,0.0,not allowed,,more difficult,yes,
,12.0,white,,,not allowed,,more difficult,no,
35.0,12.0,white,,0.0,"yes, allowed to teach",,stay as is,no,
35.0,12.0,white,,0.0,"yes, allowed to teach",,stay as is,,
36.0,8.0,white,,0.0,not allowed,,more difficult,no,
63.0,16.0,white,,,"yes, allowed to teach",,stay as is,no,
32.0,10.0,white,,0.0,not allowed,,stay as is,yes,
39.0,14.0,white,,0.0,not allowed,,easier,yes,
34.0,12.0,white,,0.0,not allowed,,more difficult,no,
47.0,13.0,white,,0.0,not allowed,,stay as is,no,
53.0,13.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
36.0,12.0,white,,0.0,not allowed,,more difficult,yes,
32.0,13.0,black,,0.0,not allowed,,more difficult,no,
47.0,12.0,black,,0.0,not allowed,,easier,yes,
45.0,12.0,black,,0.0,"yes, allowed to teach",,easier,yes,
75.0,12.0,black,,0.0,not allowed,,more difficult,no,
,12.0,black,,0.0,not allowed,,more difficult,no,
28.0,11.0,black,,,not allowed,,stay as is,yes,
45.0,11.0,black,,,not allowed,,easier,yes,
25.0,9.0,black,,0.0,not allowed,,easier,no,
34.0,12.0,white,,0.0,"yes, allowed to teach",,easier,yes,
25.0,12.0,white,,0.0,"yes, allowed to teach",,easier,yes,
31.0,10.0,white,,4.0,"yes, allowed to teach",,more difficult,no,
69.0,13.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
,9.0,white,,,not allowed,,more difficult,yes,
42.0,11.0,white,,,not allowed,,more difficult,no,
29.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
31.0,12.0,white,,1.0,,,more difficult,yes,
47.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
47.0,13.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
64.0,14.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
51.0,18.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
69.0,19.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
59.0,17.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
43.0,14.0,white,,0.0,,,more difficult,yes,
32.0,12.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
64.0,19.0,black,,0.0,"yes, allowed to teach",,more difficult,,
35.0,12.0,white,,0.0,"yes, allowed to teach",,easier,yes,
45.0,15.0,white,,0.0,"yes, allowed to teach",,easier,yes,
45.0,12.0,black,,0.0,not allowed,,more difficult,no,
35.0,13.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
52.0,16.0,white,,0.0,"yes, allowed to teach",,easier,no,
47.0,12.0,white,,0.0,not allowed,,more difficult,yes,
61.0,16.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
38.0,15.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
60.0,16.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
40.0,10.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
50.0,8.0,white,,0.0,not allowed,,more difficult,yes,
25.0,12.0,white,,,,,stay as is,yes,
48.0,16.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
37.0,13.0,white,,0.0,"yes, allowed to teach",,easier,yes,
53.0,18.0,white,,0.0,not allowed,,easier,yes,
47.0,12.0,white,,2.0,not allowed,,more difficult,no,
35.0,12.0,white,,0.0,not allowed,,more difficult,no,
47.0,13.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
25.0,9.0,black,,,not allowed,,more difficult,no,
35.0,8.0,black,,0.0,"yes, allowed to teach",,easier,yes,
45.0,12.0,black,,0.0,not allowed,,easier,no,
25.0,10.0,black,,0.0,"yes, allowed to teach",,easier,no,
48.0,11.0,white,,0.0,"yes, allowed to teach",,stay as is,,
37.0,9.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
51.0,14.0,white,,0.0,"yes, allowed to teach",,easier,yes,
44.0,11.0,white,,0.0,"yes, allowed to teach",,easier,yes,
74.0,17.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
69.0,16.0,white,,,"yes, allowed to teach",,easier,yes,
29.0,15.0,white,,2.0,not allowed,,more difficult,yes,
31.0,15.0,white,,0.0,not allowed,,,no,
36.0,18.0,white,,1.0,"yes, allowed to teach",,more difficult,yes,
61.0,16.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
31.0,12.0,black,,0.0,"yes, allowed to teach",,stay as is,yes,
45.0,12.0,black,,0.0,"yes, allowed to teach",,more difficult,no,
24.0,11.0,black,,0.0,not allowed,,easier,yes,
28.0,15.0,black,,0.0,"yes, allowed to teach",,easier,yes,
,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
35.0,12.0,black,,0.0,not allowed,,easier,yes,
53.0,15.0,black,,0.0,"yes, allowed to teach",,more difficult,no,
18.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
48.0,12.0,white,,0.0,not allowed,,more difficult,yes,
47.0,12.0,white,,0.0,not allowed,,more difficult,no,
33.0,11.0,white,,0.0,not allowed,,easier,yes,
32.0,12.0,white,,0.0,not allowed,,more difficult,yes,
33.0,12.0,white,,0.0,not allowed,,more difficult,yes,
28.0,15.0,white,,0.0,"yes, allowed to teach",,easier,yes,
39.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
45.0,12.0,white,,0.0,not allowed,,stay as is,yes,
35.0,12.0,white,,0.0,not allowed,,stay as is,yes,
24.0,13.0,white,,0.0,"yes, allowed to teach",,easier,yes,
32.0,12.0,black,,0.0,"yes, allowed to teach",,easier,yes,
25.0,5.0,black,,,"yes, allowed to teach",,easier,no,
38.0,10.0,black,,0.0,not allowed,,more difficult,yes,
52.0,12.0,black,,,not allowed,,more difficult,no,
32.0,12.0,white,,0.0,not allowed,,stay as is,no,
38.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
38.0,8.0,white,,,not allowed,,more difficult,no,
45.0,12.0,black,,0.0,"yes, allowed to teach",,stay as is,no,
43.0,6.0,white,,0.0,not allowed,,more difficult,no,
47.0,12.0,white,,0.0,not allowed,,easier,no,
25.0,12.0,white,,0.0,not allowed,,more difficult,no,
61.0,16.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
39.0,16.0,white,,,"yes, allowed to teach",,more difficult,yes,
51.0,12.0,white,,0.0,not allowed,,more difficult,yes,
45.0,16.0,white,,0.0,"yes, allowed to teach",,easier,yes,
38.0,12.0,white,,0.0,not allowed,,easier,yes,
69.0,19.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
63.0,14.0,white,,0.0,not allowed,,stay as is,no,
36.0,14.0,white,,,not allowed,,more difficult,no,
61.0,20.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
44.0,9.0,white,,0.0,not allowed,,more difficult,no,
28.0,12.0,white,,0.0,not allowed,,more difficult,yes,
35.0,12.0,white,,0.0,not allowed,,more difficult,no,
38.0,12.0,white,,0.0,not allowed,,more difficult,no,
40.0,8.0,white,,0.0,not allowed,,more difficult,yes,
40.0,12.0,black,,0.0,not allowed,,more difficult,yes,
46.0,12.0,white,,0.0,not allowed,,more difficult,no,
48.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
43.0,13.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
40.0,12.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
30.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
35.0,11.0,white,,0.0,"yes, allowed to teach",,easier,,
47.0,13.0,white,,,"yes, allowed to teach",,easier,,
28.0,14.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
38.0,11.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
53.0,13.0,white,,0.0,not allowed,,more difficult,no,
64.0,20.0,white,,,"yes, allowed to teach",,stay as is,no,
61.0,16.0,white,,0.0,"yes, allowed to teach",,easier,yes,
25.0,10.0,white,,,"yes, allowed to teach",,more difficult,yes,
36.0,16.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
33.0,12.0,white,,1.0,"yes, allowed to teach",,easier,yes,
17.0,16.0,white,,,"yes, allowed to teach",,stay as is,,
72.0,19.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
38.0,15.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
64.0,18.0,white,,,"yes, allowed to teach",,more difficult,yes,
48.0,13.0,white,,0.0,"yes, allowed to teach",,more difficult,,
75.0,18.0,white,,,not allowed,,more difficult,no,
43.0,12.0,white,,,"yes, allowed to teach",,stay as is,yes,
31.0,12.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
37.0,12.0,white,,0.0,not allowed,,more difficult,yes,
51.0,16.0,white,,,"yes, allowed to teach",,more difficult,yes,
25.0,8.0,black,,,"yes, allowed to teach",,,yes,
28.0,11.0,black,,0.0,"yes, allowed to teach",,easier,yes,
61.0,14.0,black,,,"yes, allowed to teach",,,no,
53.0,14.0,black,,,"yes, allowed to teach",,,no,
34.0,9.0,black,,,not allowed,,,yes,
25.0,7.0,black,,,not allowed,,,no,
,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
22.0,13.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
36.0,12.0,white,,,,,more difficult,no,
64.0,20.0,white,,,"yes, allowed to teach",,,yes,
32.0,12.0,white,,0.0,not allowed,,more difficult,yes,
35.0,16.0,white,,,not allowed,,more difficult,no,
38.0,10.0,white,,,not allowed,,more difficult,yes,
45.0,15.0,white,,0.0,not allowed,,stay as is,yes,
31.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
45.0,14.0,white,,1.0,not allowed,,stay as is,yes,
45.0,15.0,white,,,"yes, allowed to teach",,stay as is,yes,
,18.0,white,,,"yes, allowed to teach",,stay as is,yes,
25.0,4.0,white,,0.0,not allowed,,easier,,
32.0,3.0,white,,,not allowed,,stay as is,yes,
45.0,16.0,other,,,,,easier,no,
74.0,16.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
47.0,12.0,white,,,not allowed,,stay as is,yes,
50.0,14.0,white,,0.0,not allowed,,stay as is,yes,
47.0,15.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
28.0,12.0,white,,0.0,not allowed,,more difficult,no,
39.0,11.0,white,,0.0,not allowed,,more difficult,no,
37.0,13.0,white,,0.0,not allowed,,more difficult,yes,
,9.0,black,,0.0,not allowed,,stay as is,yes,
33.0,4.0,black,,,not allowed,,more difficult,yes,
25.0,8.0,black,,0.0,not allowed,,easier,no,
31.0,8.0,white,,,not allowed,,,,
45.0,12.0,white,,,not allowed,,more difficult,,
25.0,8.0,white,,0.0,not allowed,,more difficult,yes,
45.0,11.0,white,,0.0,not allowed,,stay as is,yes,
38.0,12.0,white,,0.0,not allowed,,more difficult,yes,
45.0,12.0,white,,,not allowed,,more difficult,no,
38.0,12.0,white,,0.0,not allowed,,stay as is,,
53.0,18.0,white,,,"yes, allowed to teach",,more difficult,yes,
28.0,11.0,white,,0.0,not allowed,,stay as is,yes,
45.0,13.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
64.0,17.0,white,,0.0,not allowed,,more difficult,yes,
42.0,11.0,white,,0.0,"yes, allowed to teach",,easier,yes,
37.0,15.0,white,,0.0,"yes, allowed to teach",,,yes,
45.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
39.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
49.0,13.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
25.0,8.0,white,,,"yes, allowed to teach",,stay as is,yes,
47.0,12.0,white,,,"yes, allowed to teach",,easier,yes,
49.0,12.0,white,,1.0,not allowed,,easier,yes,
,13.0,white,,0.0,not allowed,,more difficult,no,
45.0,13.0,white,,0.0,not allowed,,more difficult,no,
44.0,11.0,white,,0.0,"yes, allowed to teach",,easier,yes,
28.0,12.0,white,,1.0,not allowed,,more difficult,yes,
32.0,13.0,white,,,"yes, allowed to teach",,more difficult,yes,
38.0,14.0,white,,,"yes, allowed to teach",,easier,yes,
24.0,9.0,white,,,"yes, allowed to teach",,stay as is,no,
35.0,16.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
28.0,3.0,white,,0.0,not allowed,,more difficult,yes,
28.0,7.0,other,,0.0,not allowed,,more difficult,no,
,11.0,other,,0.0,not allowed,,easier,yes,
47.0,13.0,black,,0.0,not allowed,,easier,yes,
40.0,16.0,black,,0.0,"yes, allowed to teach",,more difficult,no,
25.0,13.0,black,,0.0,"yes, allowed to teach",,easier,yes,
36.0,10.0,white,,0.0,not allowed,,more difficult,yes,
47.0,12.0,white,,0.0,"yes, allowed to teach",,easier,yes,
36.0,12.0,white,,0.0,not allowed,,more difficult,yes,
50.0,14.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
43.0,12.0,white,,1.0,"yes, allowed to teach",,more difficult,yes,
39.0,13.0,white,,0.0,not allowed,,more difficult,yes,
45.0,17.0,white,,,"yes, allowed to teach",,easier,yes,
42.0,16.0,white,,1.0,"yes, allowed to teach",,easier,yes,
60.0,14.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
,12.0,white,,0.0,not allowed,,easier,yes,
37.0,13.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
42.0,12.0,white,,,not allowed,,stay as is,yes,
38.0,13.0,other,,0.0,"yes, allowed to teach",,stay as is,yes,
43.0,14.0,white,,1.0,"yes, allowed to teach",,stay as is,yes,
31.0,13.0,white,,0.0,not allowed,,stay as is,yes,
69.0,19.0,white,,,"yes, allowed to teach",,easier,yes,
69.0,19.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
47.0,12.0,white,,0.0,not allowed,,more difficult,yes,
25.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
38.0,11.0,white,,0.0,"yes, allowed to teach",,stay as is,no,
35.0,14.0,white,,,not allowed,,more difficult,yes,
24.0,15.0,other,,0.0,"yes, allowed to teach",,easier,yes,
36.0,6.0,other,,0.0,not allowed,,more difficult,yes,
64.0,17.0,black,,,"yes, allowed to teach",,stay as is,,
38.0,8.0,white,,,not allowed,,more difficult,yes,
31.0,11.0,white,,0.0,not allowed,,more difficult,no,
,8.0,white,,0.0,not allowed,,,yes,
54.0,19.0,black,,0.0,"yes, allowed to teach",,stay as is,yes,
32.0,13.0,white,,1.0,not allowed,,easier,yes,
42.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
31.0,11.0,white,,,not allowed,,stay as is,no,
50.0,14.0,white,,,"yes, allowed to teach",,easier,yes,
53.0,16.0,white,,1.0,"yes, allowed to teach",,easier,no,
64.0,14.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
24.0,12.0,other,,0.0,not allowed,,more difficult,yes,
62.0,12.0,white,,0.0,not allowed,,more difficult,yes,
47.0,14.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
64.0,15.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
57.0,14.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
43.0,12.0,white,,0.0,"yes, allowed to teach",,easier,yes,
,14.0,white,,,not allowed,,more difficult,no,
51.0,16.0,white,,0.0,not allowed,,more difficult,yes,
53.0,15.0,white,,0.0,not allowed,,more difficult,yes,
46.0,16.0,white,,0.0,,,,yes,
33.0,12.0,white,,0.0,"yes, allowed to teach",,easier,yes,
49.0,13.0,white,,0.0,not allowed,,more difficult,no,
63.0,14.0,black,,0.0,"yes, allowed to teach",,more difficult,yes,
38.0,8.0,black,,0.0,not allowed,,more difficult,no,
38.0,12.0,white,,,not allowed,,more difficult,no,
50.0,11.0,white,,,"yes, allowed to teach",,more difficult,yes,
31.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
64.0,12.0,white,,0.0,not allowed,,more difficult,no,
37.0,9.0,white,,0.0,"yes, allowed to teach",,easier,yes,
38.0,10.0,white,,0.0,,,more difficult,yes,
40.0,12.0,white,,0.0,not allowed,,more difficult,yes,
24.0,12.0,white,,0.0,not allowed,,more difficult,no,
37.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,no,
36.0,12.0,white,,1.0,"yes, allowed to teach",,more difficult,yes,
45.0,14.0,white,,,not allowed,,easier,yes,
32.0,10.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
47.0,12.0,white,,0.0,not allowed,,stay as is,yes,
42.0,11.0,white,,0.0,"yes, allowed to teach",,easier,yes,
48.0,14.0,white,,0.0,"yes, allowed to teach",,easier,yes,
